row,score
7374,3.9367
8009,3.9367
8253,3.9367
4789,3.9279
16328,3.9279
5032,3.9271
16055,3.9263
3299,3.9234
9496,3.9203
1739,3.9196
2941,3.9133
2446,3.9129
12085,3.9101
16023,3.8996
3432,3.8988
8224,3.8961
10183,3.8959
4402,3.8908
2919,3.8844
5308,3.8798
3767,3.8777
507,3.8701
12893,3.8653
16144,3.864
1330,3.8622
13208,3.8565
9283,3.856
9443,3.856
8953,3.8548
5650,3.8445
7121,3.8418
12512,3.8418
16247,3.8403
5356,3.8355
11776,3.8348
9990,3.8216
11111,3.8169
2751,3.8097
2528,3.8001
8470,3.8001
8847,3.7988
1317,3.7963
2964,3.7864
8103,3.7862
5499,3.779
16039,3.7786
9277,3.7778
3430,3.7665
3994,3.7661
3574,3.7635
7858,3.7635
93,3.7599
1215,3.7586
9987,3.756
2698,3.7529
10834,3.7476
13911,3.7459
11119,3.7393
15327,3.7293
12504,3.7194
7666,3.7189
13399,3.7189
3482,3.7129
10906,3.7115
15381,3.705
7688,3.7043
9388,3.7043
3963,3.7037
1208,3.7024
11921,3.701
514,3.7003
8064,3.697
8183,3.6898
10227,3.6882
7369,3.6826
1147,3.6796
13112,3.6754
853,3.6741
9408,3.6688
16581,3.6682
2614,3.6675
5188,3.6668
12244,3.6611
9140,3.6572
8923,3.654
12408,3.6518
11799,3.6484
12429,3.6484
14694,3.6459
16450,3.6459
16498,3.6459
13680,3.6425
10206,3.6421
15991,3.6392
6932,3.6391
4197,3.6377
7145,3.6365
34,3.6282
775,3.6257
6540,3.6119
12403,3.6119
3431,3.6111
16076,3.6054
1911,3.6003
11931,3.5946
7467,3.5912
16485,3.5844
15988,3.5829
5069,3.5826
8096,3.5801
11376,3.5767
620,3.5756
11115,3.574
8805,3.5728
168,3.5717
492,3.5703
5098,3.5661
4588,3.5657
9010,3.564
16180,3.564
4463,3.5579
10233,3.5559
11105,3.5559
8156,3.5506
5206,3.5439
15584,3.538
11627,3.5379
10212,3.5346
5246,3.5329
5533,3.5306
9346,3.5306
14240,3.5306
6732,3.5241
8438,3.5232
14993,3.5226
6749,3.5174
6994,3.5174
8234,3.5109
13877,3.5106
5013,3.5062
7663,3.5043
4829,3.504
5492,3.501
15238,3.5009
4047,3.4968
9841,3.4958
14907,3.4913
3598,3.4902
10160,3.4851
9415,3.4815
4641,3.4736
9117,3.473
4577,3.4691
4543,3.4566
4637,3.4502
9194,3.4466
14323,3.4463
13848,3.4428
5769,3.4414
6926,3.4379
10546,3.4258
13513,3.4215
3587,3.4152
5682,3.4152
10261,3.4116
9427,3.4091
12043,3.4091
12006,3.4055
7860,3.4022
14334,3.4002
5219,3.3993
7752,3.3968
773,3.3927
11195,3.3907
9920,3.39
4911,3.385
9567,3.3827
5716,3.3786
15666,3.3749
11557,3.3725
9771,3.3699
6418,3.3649
3508,3.3571
8409,3.3571
13646,3.3545
15669,3.3545
12479,3.3401
12793,3.3401
16301,3.3366
10592,3.3358
10797,3.3358
3495,3.3352
12481,3.3352
385,3.3347
2800,3.333
10386,3.3305
11460,3.3229
15366,3.3206
12705,3.3073
15592,3.3073
4730,3.3044
3965,3.3026
12692,3.3015
11817,3.3013
7566,3.2965
6833,3.2958
1195,3.2912
5580,3.2875
15513,3.287
15601,3.287
3500,3.2865
8978,3.2843
3120,3.2837
11038,3.2837
5079,3.2785
14450,3.2785
10709,3.2775
13291,3.2775
3903,3.2727
9453,3.2672
4155,3.2646
3750,3.2614
4081,3.2609
11148,3.2586
14730,3.2532
6219,3.2526
4632,3.249
1523,3.2482
12961,3.2451
6692,3.2446
13130,3.2446
5122,3.2419
9739,3.24
9103,3.2391
4672,3.2382
4383,3.2369
16487,3.2308
1245,3.2262
9867,3.2262
3352,3.206
8500,3.2035
15649,3.199
6962,3.1954
6691,3.1941
9342,3.1941
3475,3.1842
11831,3.1789
3381,3.1746
11102,3.1735
7013,3.1703
4988,3.1629
9777,3.1598
3613,3.1589
11579,3.1589
12825,3.1565
8523,3.1557
11878,3.1557
10806,3.1539
6461,3.1528
11634,3.1523
7877,3.1501
4573,3.1498
9661,3.147
13635,3.147
11995,3.1423
8178,3.1418
3078,3.1365
7362,3.1365
3595,3.1327
2844,3.1313
1563,3.1284
15755,3.1241
10362,3.1198
12767,3.1198
9894,3.1158
10040,3.1155
4547,3.1152
249,3.1151
10915,3.1135
5829,3.1106
10528,3.1089
12654,3.1079
10952,3.107
4931,3.0985
13728,3.0985
2218,3.0943
14314,3.091
5780,3.0859
12706,3.0851
14275,3.0826
11203,3.0801
13851,3.0734
6683,3.0703
8119,3.0698
12128,3.0698
3611,3.0659
12219,3.0648
3227,3.0609
10955,3.0601
13739,3.0601
11140,3.0591
7010,3.0538
10132,3.0527
5273,3.0503
6793,3.0495
13169,3.0495
4612,3.0486
13317,3.0486
6886,3.0458
8012,3.0452
8797,3.0452
13630,3.0452
6592,3.0414
11828,3.0414
11307,3.0413
3090,3.0408
978,3.0404
15436,3.0404
1729,3.0352
16279,3.0332
15815,3.0323
4719,3.0283
14021,3.0256
10481,3.0251
3597,3.0242
12190,3.0242
5460,3.024
12372,3.017
3632,3.0162
4607,3.0162
3025,3.0144
5712,3.0122
5120,3.009
9150,3.009
12169,3.009
15501,3.0082
9290,3.0063
4267,3.0011
9017,2.9932
12958,2.9884
9858,2.9872
10205,2.9859
8636,2.9853
4620,2.9845
6675,2.9764
11824,2.9731
4663,2.9728
5351,2.9684
207,2.9666
2071,2.965
3000,2.965
9314,2.9637
14049,2.9573
9139,2.9544
9372,2.9544
9481,2.9544
11401,2.9542
11522,2.9542
710,2.9534
5420,2.9466
12078,2.9452
1099,2.9438
4721,2.9419
11098,2.9419
4399,2.9394
9323,2.9389
11694,2.9389
1861,2.9381
3849,2.9381
9409,2.9363
518,2.9362
1175,2.9343
10499,2.9271
6436,2.9238
9498,2.9238
3816,2.923
13797,2.923
2299,2.9163
3298,2.9127
5313,2.9112
5567,2.9088
3856,2.908
8132,2.9043
6214,2.8991
5339,2.8969
3756,2.894
5029,2.8932
8532,2.8932
4741,2.8869
10973,2.8866
12473,2.8866
13014,2.8822
10766,2.8793
11665,2.872
4156,2.8712
5488,2.8689
7664,2.864
8063,2.8594
10470,2.8575
16672,2.8575
469,2.8522
9065,2.8504
11057,2.8504
16049,2.8504
9579,2.8472
10278,2.846
16682,2.8432
6030,2.8354
9505,2.8304
4445,2.8291
4790,2.8281
10950,2.8248
7657,2.822
11236,2.822
9563,2.8216
14582,2.8216
5493,2.821
3909,2.8178
3429,2.8164
9430,2.815
4226,2.8143
12161,2.8135
2585,2.8108
12067,2.8108
15831,2.8089
16375,2.8089
15673,2.8081
5440,2.8073
11462,2.8073
7619,2.8048
7554,2.8039
9600,2.8039
10339,2.8039
3409,2.8034
10201,2.8004
1301,2.7948
6017,2.7947
6051,2.7942
9748,2.7942
11830,2.7901
9749,2.7874
4244,2.7841
10433,2.7837
17,2.7832
8005,2.7799
244,2.7737
7673,2.7737
10542,2.7737
12660,2.7737
14539,2.7737
9488,2.7717
7273,2.7676
4276,2.767
4436,2.767
9243,2.767
11840,2.767
15541,2.767
16091,2.767
3877,2.7603
7765,2.7603
14791,2.7603
12805,2.7596
6229,2.7563
10297,2.7562
11857,2.7536
12748,2.7536
3389,2.753
5075,2.7529
11532,2.7529
12363,2.7529
2152,2.7495
10646,2.7469
10886,2.7469
11773,2.7469
6752,2.7429
4668,2.7403
4841,2.7403
7542,2.7403
7848,2.7403
8088,2.7403
8317,2.7403
10351,2.7396
2935,2.7363
3734,2.7337
10286,2.7337
14006,2.7337
15588,2.7337
13029,2.733
9461,2.7315
10444,2.7295
6956,2.7271
622,2.7206
5630,2.7206
9030,2.7206
12712,2.7199
9295,2.7188
4250,2.7141
4648,2.7141
6320,2.7141
7546,2.7141
11688,2.7141
15558,2.7141
7634,2.7119
2525,2.7107
4549,2.7076
8628,2.7076
7030,2.7011
8458,2.7011
11643,2.6973
8898,2.6947
9126,2.6947
1291,2.6945
5738,2.6909
4032,2.6883
9104,2.6883
940,2.6838
14352,2.6832
10581,2.682
15404,2.682
2043,2.6813
11136,2.6809
12901,2.6757
5705,2.675
7980,2.6739
4300,2.6694
5602,2.6694
6668,2.6694
8498,2.6694
16603,2.6694
10511,2.6687
12519,2.6672
15874,2.6656
9969,2.6631
11558,2.6631
15825,2.6631
8657,2.6625
970,2.6622
7791,2.6604
5639,2.6569
11543,2.6569
15860,2.6569
4240,2.6537
9157,2.6537
11218,2.6531
8159,2.6507
3263,2.65
11450,2.6469
14070,2.6439
1464,2.6395
9234,2.6384
14568,2.6384
4012,2.6347
4325,2.6322
8677,2.6322
9760,2.6322
3653,2.6316
4940,2.6286
5386,2.6282
10054,2.6261
11477,2.6261
7563,2.6225
7825,2.6225
3555,2.6201
12191,2.6201
13376,2.6201
3705,2.6195
6682,2.6164
2207,2.6152
176,2.6141
4247,2.6141
7031,2.6141
9967,2.6141
10435,2.6141
11925,2.6141
12918,2.6141
14810,2.6141
8726,2.6133
3366,2.6108
8366,2.6103
4398,2.608
6920,2.608
8057,2.608
9933,2.608
15332,2.608
15654,2.608
2320,2.6076
1101,2.6074
8244,2.6044
10320,2.6021
13671,2.6021
14195,2.6021
5089,2.5985
4118,2.5961
5538,2.5961
8564,2.5953
3251,2.5915
307,2.5913
2331,2.5902
10163,2.5902
15596,2.5902
5771,2.5896
8061,2.5888
10711,2.5784
12090,2.5784
9596,2.5781
2042,2.5757
3091,2.5749
3591,2.5749
4238,2.5726
8634,2.5726
5506,2.572
4625,2.5693
4983,2.5691
7457,2.5676
7325,2.5668
13185,2.5668
3721,2.561
4883,2.561
8261,2.561
13305,2.561
5834,2.5606
3781,2.5552
9335,2.5502
4360,2.5495
7691,2.5495
11960,2.5495
6252,2.5438
6286,2.5438
7910,2.5438
9494,2.5438
10817,2.5438
9561,2.5433
8441,2.5432
439,2.5381
7293,2.5381
12163,2.5381
8034,2.5346
9016,2.533
1327,2.5324
11901,2.5324
7363,2.5318
8511,2.5318
2009,2.5268
10705,2.5268
12367,2.5268
4470,2.5262
1406,2.5212
10957,2.5212
12151,2.5212
5555,2.5178
4307,2.5156
8528,2.5156
12210,2.5156
6054,2.515
2329,2.5122
2275,2.51
8919,2.51
9307,2.51
13332,2.51
15508,2.51
8126,2.5067
577,2.5045
10232,2.5001
5806,2.499
9641,2.499
10407,2.499
4638,2.4935
6020,2.4935
7625,2.4935
10527,2.4935
11352,2.4935
15905,2.4935
150,2.4929
1888,2.4891
13114,2.488
14457,2.488
15690,2.488
11141,2.4862
5706,2.4847
8474,2.4847
12934,2.4826
6574,2.4793
3506,2.4771
5048,2.4771
8556,2.4771
9830,2.4771
12027,2.4771
16125,2.4766
2776,2.4717
4548,2.4717
13583,2.4717
14557,2.4717
3501,2.4686
1993,2.4664
5627,2.4664
7830,2.4664
15805,2.4664
12703,2.4631
1417,2.461
4187,2.461
12112,2.461
7658,2.4557
13064,2.4557
16207,2.4557
4692,2.4504
9254,2.4504
274,2.4472
8849,2.4451
11965,2.4451
12001,2.4451
12830,2.4451
782,2.4399
1434,2.4399
1974,2.4399
8020,2.4399
14864,2.4399
3239,2.4367
4578,2.4367
7551,2.4348
9862,2.4346
10447,2.4346
13113,2.4346
3256,2.4294
4239,2.4294
9385,2.4294
12528,2.4294
13328,2.4294
9622,2.4254
603,2.4242
951,2.4242
477,2.4234
10193,2.4211
11496,2.4211
2574,2.4191
10632,2.4191
2925,2.416
147,2.4139
4778,2.4139
10310,2.4139
9378,2.4088
10381,2.4088
2349,2.4037
5901,2.4037
6481,2.4037
9402,2.4037
10818,2.4037
10917,2.4037
11095,2.4037
12881,2.4037
16372,2.4037
14521,2.4032
8027,2.3986
10784,2.3986
10869,2.3986
11237,2.3986
10895,2.3981
177,2.3956
13279,2.3956
9939,2.3936
11797,2.3936
13052,2.3936
14019,2.3936
1302,2.393
344,2.3911
1956,2.3885
2701,2.3885
3608,2.3885
6012,2.3885
6547,2.3885
10948,2.3885
13465,2.3885
14785,2.3885
5457,2.3855
6393,2.3851
4368,2.3835
4714,2.3835
7606,2.3835
8187,2.3835
11475,2.3835
1757,2.3785
12114,2.3785
16446,2.3785
9606,2.3764
3941,2.3755
3163,2.3735
